#
# Initial mass = 2.250, Z =  0.0028, Y =  0.250, M_mix = 2.00E-03
#
# Initial abundances
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
 in  49   0.876578  0.116578  0.820567  0.779251 6.24042E-10
 sn  50   2.434910  0.364910  1.068899  1.027583 2.33358E-08
 sb  51   0.939918 -0.070082  0.633907  0.592591 7.65682E-10
 te  52   2.050684 -0.129316  0.574673  0.533357 1.03552E-08
  i  53   1.125471 -0.424529  0.279460  0.238144 1.22341E-09
 xe  54   2.210529 -0.029471  0.674518  0.633202 1.53956E-08
 cs  55   1.166666  0.086666  0.790655  0.749339 1.40875E-09
 ba  56   2.943832  0.763832  1.467821  1.426505 8.71393E-08
 la  57   1.933324  0.763324  1.467313  1.425997 8.60340E-09
 ce  58   2.432801  0.852801  1.556790  1.515474 2.74104E-08
 pr  59   1.387112  0.627112  1.331101  1.289785 2.48127E-09
 nd  60   2.194944  0.744944  1.448933  1.407617 1.63176E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.422886  0.482886  1.186875  1.145559 2.87504E-09
 eu  63   0.410743 -0.099257  0.604732  0.563416 2.82559E-10
 gd  64   1.267365  0.217366  0.921355  0.880038 2.10175E-09
 tb  65   0.293896 -0.026104  0.677885  0.636569 2.25795E-10
 dy  66   1.405756  0.275756  0.979745  0.938429 2.98700E-09
 ho  67   0.426466 -0.043534  0.660455  0.619139 3.17974E-10
 er  68   1.227230  0.307230  1.011219  0.969903 2.03819E-09
 tm  69   0.307589  0.187589  0.891578  0.850262 2.47703E-10
 yb  70   1.542397  0.622397  1.326385  1.285069 4.35681E-09
 lu  71   0.612387  0.522387  1.226376  1.185060 5.17570E-10
 hf  72   1.521104  0.811104  1.515093  1.473777 4.27901E-09
 ta  73   0.607205  0.727205  1.431194  1.389878 5.28913E-10
  w  74   1.466828  0.816828  1.520817  1.479501 3.88950E-09
 re  75   0.531608  0.271608  0.975597  0.934281 4.57329E-10
 os  76   1.516402  0.166402  0.870391  0.829075 4.51135E-09
 ir  77   0.898756 -0.421244  0.282745  0.241429 1.09944E-09
 pt  78   1.533703 -0.086297  0.617692  0.576376 4.81434E-09
 au  79   0.750868 -0.049132  0.654857  0.613541 8.01470E-10
 hg  80   1.968541  0.798541  1.502530  1.461214 1.34734E-08
 tl  81   1.485120  0.715120  1.419109  1.377793 4.51014E-09
 pb  82   3.575931  1.535931  2.239920  2.198604 5.63567E-07
 bi  83   1.567546  0.917546  1.621535  1.580219 5.57540E-09
 po  84   1.843808 -9.000000  0.000000  0.000000 1.05337E-08
#[ls/Fe]_Thiswork =   0.9385, [hs/Fe]_Thiswork =   1.4973
#[hs/ls]_Thiswork =   0.5588, [Pb/hs]_Thiswork =   0.7426
# Elemental abundance ratios: 
# He/H =  9.3734E-02, C/O =  3.9225E+00, N/O = 3.51529E-01
#
#  TP   Mass     Mcore    Menv    log L
# 14 2.249260 0.640022 1.609240 3.963760
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.24673E-01
 he   2  10.977327  0.047327  0.751316  0.710000 2.73146E-01
  c   6   8.749621  0.279621  0.983610  0.942294 4.85157E-03
  n   7   7.612378 -0.257622  0.446367  0.405051 4.12482E-04
  o   8   8.079021 -0.650979  0.053010  0.000000 1.37973E-03
  f   9   4.716794  0.256794  0.960783  0.907773 7.11515E-07
 ne  10   7.732714 -0.237286  0.466703  0.413693 7.84001E-04
 na  11   5.962107 -0.347893  0.356096  0.303086 1.51471E-05
 mg  12   6.952799 -0.687201  0.016788 -0.036222 1.56739E-04
 al  13   5.798192 -0.671808  0.032181 -0.020829 1.21884E-05
 si  14   6.849561 -0.700439  0.003550 -0.049460 1.42801E-04
  p  15   4.808137 -0.661863  0.042126 -0.010884 1.43158E-06
  s  16   6.458319 -0.701681  0.002308 -0.050702 6.62265E-05
 cl  17   4.544372 -0.685628  0.018361 -0.034649 8.92702E-07
 ar  18   5.737521 -0.702479  0.001510 -0.051500 1.56927E-05
  k  19   4.383963 -0.696037  0.007952 -0.045058 6.80455E-07
 ca  20   5.587286 -0.702714  0.001275 -0.051735 1.11397E-05
 sc  21   2.389716 -0.660284  0.043705 -0.009305 7.92839E-09
 ti  22   4.219269 -0.690731  0.013258 -0.039752 5.70147E-07
  v  23   3.255898 -0.704103 -0.000113 -0.053123 6.60169E-08
 cr  24   4.919218 -0.720782 -0.016793 -0.069803 3.10363E-06
 mn  25   4.784681 -0.695319  0.008670 -0.044340 2.40567E-06
 fe  26   6.837732 -0.702268  0.000000 -0.051289 2.76311E-04
 co  27   4.228582 -0.641418  0.060850  0.009561 7.17170E-07
 ni  28   5.501559 -0.698441  0.003827 -0.047462 1.33914E-05
 cu  29   3.635149 -0.614851  0.087417  0.036128 1.97205E-07
 zn  30   3.973009 -0.656991  0.045277 -0.006012 4.41905E-07
 ga  31   2.575105 -0.504895  0.197372  0.146084 1.88435E-08
 ge  32   3.056101 -0.523899  0.178369  0.127080 5.94235E-08
 as  33   1.733294 -0.566705  0.135562  0.084274 2.91464E-09
 se  34   2.905950 -0.434050  0.268217  0.216929 4.57128E-08
 br  35   2.030718 -0.509282  0.192986  0.141697 6.16550E-09
 kr  36   2.943747 -0.306253  0.396014  0.344726 5.29251E-08
 rb  37   2.024517 -0.335483  0.366785  0.315496 6.50133E-09
 sr  38   3.129205  0.249205  0.951472  0.900184 8.48183E-08
  y  39   2.509354  0.339354  1.041621  0.990333 2.06522E-08
 zr  40   2.926640  0.396640  1.098907  1.047619 5.53898E-08
 nb  41   1.728806  0.318806  1.021073  0.969785 3.57710E-09
 mo  42   2.181759  0.241759  0.944026  0.892738 1.04819E-08
 tc  43   0.431198 -9.000000  0.000000  0.000000 1.90154E-10
 ru  44   1.902221  0.142221  0.844488  0.793200 5.80129E-09
 rh  45   0.911952 -0.148048  0.554220  0.502931 6.04052E-10
 pd  46   1.933996  0.283996  0.986264  0.934975 6.57206E-09
 ag  47   1.008645 -0.191355  0.510913  0.459624 7.91078E-10
 cd  48   2.083748  0.373748  1.076015  1.024727 9.80027E-09
 in  49   0.958714  0.198714  0.900982  0.849694 7.50597E-10
 sn  50   2.522608  0.452608  1.154876  1.103587 2.84300E-08
 sb  51   1.022179  0.012179  0.714446  0.663158 9.21225E-10
 te  52   2.136932 -0.043068  0.659200  0.607911 1.25737E-08
  i  53   1.173756 -0.376244  0.326023  0.274735 1.36117E-09
 xe  54   2.289961  0.049961  0.752228  0.700940 1.84028E-08
 cs  55   1.256447  0.176447  0.878714  0.827426 1.72453E-09
 ba  56   3.057820  0.877820  1.580088  1.528799 1.12787E-07
 la  57   2.054201  0.884201  1.586469  1.535180 1.13137E-08
 ce  58   2.564451  0.984451  1.686719  1.635430 3.69505E-08
 pr  59   1.518213  0.758213  1.460481  1.409192 3.34065E-09
 nd  60   2.328873  0.878873  1.581140  1.529852 2.21126E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.553189  0.613189  1.315457  1.264168 3.86370E-09
 eu  63   0.521426  0.011426  0.713694  0.662405 3.62952E-10
 gd  64   1.393893  0.343893  1.046161  0.994872 2.80005E-09
 tb  65   0.408055  0.088055  0.790323  0.739034 2.92368E-10
 dy  66   1.534535  0.404535  1.106803  1.055514 4.00010E-09
 ho  67   0.542525  0.072525  0.774793  0.723504 4.13530E-10
 er  68   1.363832  0.443832  1.146099  1.094810 2.77909E-09
 tm  69   0.436066  0.316066  1.018333  0.967045 3.31485E-10
 yb  70   1.678956  0.758956  1.461224  1.409935 5.93997E-09
 lu  71   0.745087  0.655087  1.357354  1.306066 6.99399E-10
 hf  72   1.663317  0.953317  1.655584  1.604296 5.91034E-09
 ta  73   0.752816  0.872816  1.575084  1.523795 7.36296E-10
  w  74   1.605327  0.955327  1.657594  1.606306 5.32657E-09
 re  75   0.669697  0.409697  1.111964  1.060676 6.25712E-10
 os  76   1.638725  0.288725  0.990993  0.939704 5.95231E-09
 ir  77   0.975455 -0.344545  0.357723  0.306434 1.30596E-09
 pt  78   1.647146  0.027146  0.729414  0.678125 6.22353E-09
 au  79   0.866845  0.066845  0.769113  0.717824 1.04213E-09
 hg  80   2.108066  0.938066  1.640333  1.589045 1.84951E-08
 tl  81   1.621132  0.851132  1.553400  1.502111 6.14128E-09
 pb  82   3.669827  1.629827  2.332095  2.280807 6.96464E-07
 bi  83   1.652159  1.002159  1.704426  1.653138 6.74443E-09
 po  84   1.924910 -9.000000  0.000000  0.000000 1.26397E-08
#[ls/Fe]_Thiswork =   1.0307, [hs/Fe]_Thiswork =   1.6178
#[hs/ls]_Thiswork =   0.5871, [Pb/hs]_Thiswork =   0.7143
# Elemental abundance ratios: 
# He/H =  9.4913E-02, C/O =  4.6838E+00, N/O = 3.41474E-01
#
#  TP   Mass     Mcore    Menv    log L
# 15 2.248530 0.643303 1.605230 3.980730
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.21294E-01
 he   2  10.982985  0.052985  0.755253  0.703964 2.75437E-01
  c   6   8.825012  0.355012  1.057280  1.005991 5.74438E-03
  n   7   7.613131 -0.256869  0.445399  0.394110 4.11271E-04
  o   8   8.089903 -0.640097  0.062171  0.000000 1.40815E-03
  f   9   4.812350  0.352350  1.054617  0.992446 8.82489E-07
 ne  10   7.800167 -0.169833  0.532434  0.470263 9.11464E-04
 na  11   6.008989 -0.301011  0.401257  0.339086 1.67950E-05
 mg  12   6.959575 -0.680425  0.021843 -0.040328 1.58461E-04
 al  13   5.805525 -0.664475  0.037793 -0.024378 1.23382E-05
 si  14   6.851719 -0.698281  0.003987 -0.058184 1.42844E-04
  p  15   4.817507 -0.652493  0.049775 -0.012396 1.45598E-06
  s  16   6.460236 -0.699764  0.002504 -0.059667 6.62093E-05
 cl  17   4.549397 -0.680603  0.021665 -0.040506 8.98882E-07
 ar  18   5.739283 -0.700717  0.001550 -0.060621 1.56830E-05
  k  19   4.387153 -0.692847  0.009420 -0.052751 6.82274E-07
 ca  20   5.589017 -0.700983  0.001285 -0.060886 1.11320E-05
 sc  21   2.400640 -0.649359  0.052908 -0.009263 8.09245E-09
 ti  22   4.223594 -0.686406  0.015862 -0.046309 5.73168E-07
  v  23   3.257552 -0.702448 -0.000180 -0.062351 6.59599E-08
 cr  24   4.921194 -0.718806 -0.016539 -0.078710 3.10324E-06
 mn  25   4.788443 -0.691557  0.010710 -0.051461 2.41528E-06
 fe  26   6.839539 -0.700461  0.000000 -0.060364 2.76169E-04
 co  27   4.239936 -0.630064  0.070397  0.010033 7.32735E-07
 ni  28   5.503760 -0.696239  0.004221 -0.056143 1.33967E-05
 cu  29   3.647628 -0.602372  0.098089  0.037724 2.02008E-07
 zn  30   3.982773 -0.647227  0.053234 -0.007131 4.49844E-07
 ga  31   2.607497 -0.472503  0.227958  0.167594 2.02081E-08
 ge  32   3.091460 -0.488540  0.211921  0.151557 6.41635E-08
 as  33   1.758970 -0.541030  0.159431  0.099067 3.07774E-09
 se  34   2.951304 -0.388695  0.311765  0.251401 5.05084E-08
 br  35   2.069073 -0.470927  0.229534  0.169169 6.70337E-09
 kr  36   2.997674 -0.252326  0.448135  0.387771 5.96430E-08
 rb  37   2.078816 -0.281183  0.419277  0.358913 7.33284E-09
 sr  38   3.206460  0.326460  1.026921  0.966557 1.00859E-07
  y  39   2.590028  0.420028  1.120489  1.060124 2.47520E-08
 zr  40   3.012432  0.482432  1.182893  1.122529 6.71728E-08
 nb  41   1.814238  0.404238  1.104699  1.044334 4.33444E-09
 mo  42   2.270564  0.330564  1.031025  0.970661 1.28002E-08
 tc  43   0.503806 -9.000000  0.000000  0.000000 2.23709E-10
 ru  44   1.990987  0.230987  0.931448  0.871083 7.08371E-09
 rh  45   0.985301 -0.074699  0.625762  0.565398 7.11859E-10
 pd  46   2.025315  0.375315  1.075776  1.015412 8.07217E-09
 ag  47   1.081367 -0.118634  0.581827  0.521463 9.30917E-10
 cd  48   2.178412  0.468412  1.168873  1.108509 1.21303E-08
 in  49   1.049889  0.289889  0.990350  0.929985 9.21617E-10
 sn  50   2.620758  0.550758  1.251219  1.190855 3.54730E-08
 sb  51   1.116225  0.106225  0.806686  0.746322 1.13863E-09
 te  52   2.235748  0.055748  0.756209  0.695845 1.57127E-08
  i  53   1.234157 -0.315843  0.384618  0.324253 1.55698E-09
 xe  54   2.382414  0.142414  0.842875  0.782511 2.26625E-08
 cs  55   1.359811  0.279811  0.980272  0.919907 2.17773E-09
 ba  56   3.167715  0.987715  1.688176  1.627812 1.44585E-07
 la  57   2.165179  0.995179  1.695640  1.635276 1.45396E-08
 ce  58   2.676212  1.096212  1.796673  1.736309 4.75721E-08
 pr  59   1.630600  0.870600  1.571061  1.510697 4.30712E-09
 nd  60   2.438989  0.988989  1.689450  1.629085 2.83613E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.658349  0.718349  1.418810  1.358446 4.89929E-09
 eu  63   0.614633  0.104633  0.805094  0.744729 4.47740E-10
 gd  64   1.498165  0.448165  1.148626  1.088262 3.54330E-09
 tb  65   0.503363  0.183363  0.883824  0.823459 3.62415E-10
 dy  66   1.638102  0.508102  1.208562  1.148198 5.05367E-09
 ho  67   0.637697  0.167697  0.868158  0.807794 5.12446E-10
 er  68   1.472960  0.552960  1.253420  1.193056 3.55632E-09
 tm  69   0.539121  0.419121  1.119582  1.059217 4.18302E-10
 yb  70   1.787698  0.867698  1.568159  1.507794 7.59445E-09
 lu  71   0.849689  0.759688  1.460149  1.399785 8.85720E-10
 hf  72   1.774708  1.064708  1.765169  1.704804 7.60279E-09
 ta  73   0.864798  0.984798  1.685259  1.624894 9.48425E-10
  w  74   1.714454  1.064454  1.764915  1.704550 6.81625E-09
 re  75   0.778846  0.518846  1.219307  1.158942 8.00744E-10
 os  76   1.736579  0.386579  1.087040  1.026676 7.42180E-09
 ir  77   1.041671 -0.278329  0.422132  0.361767 1.51396E-09
 pt  78   1.737602  0.117602  0.818063  0.757699 7.62890E-09
 au  79   0.958450  0.158450  0.858911  0.798547 1.28084E-09
 hg  80   2.214421  1.044421  1.744882  1.684518 2.35170E-08
 tl  81   1.732103  0.962103  1.662564  1.602200 7.89224E-09
 pb  82   3.740174  1.700174  2.400635  2.340271 8.15109E-07
 bi  83   1.714810  1.064810  1.765271  1.704907 7.75473E-09
 po  84   1.981573 -9.000000  0.000000  0.000000 1.43341E-08
#[ls/Fe]_Thiswork =   1.1101, [hs/Fe]_Thiswork =   1.7268
#[hs/ls]_Thiswork =   0.6167, [Pb/hs]_Thiswork =   0.6738
# Elemental abundance ratios: 
# He/H =  9.6158E-02, C/O =  5.4339E+00, N/O = 3.33602E-01
#
#  TP   Mass     Mcore    Menv    log L
# 16 2.247010 0.646401 1.600610 3.995220
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.17872E-01
 he   2  10.988732  0.058732  0.759193  0.698829 2.77782E-01
  c   6   8.888769  0.418769  1.119230  1.058866 6.62118E-03
  n   7   7.613189 -0.256811  0.443650  0.383286 4.09375E-04
  o   8   8.099653 -0.630346  0.070115  0.000000 1.43328E-03
  f   9   4.900581  0.440581  1.141042  1.070927 1.07616E-06
 ne  10   7.862354 -0.107646  0.592815  0.522700 1.04679E-03
 na  11   6.056741 -0.253259  0.447202  0.377088 1.86581E-05
 mg  12   6.966843 -0.673157  0.027304 -0.042810 1.60371E-04
 al  13   5.812670 -0.657330  0.043131 -0.026984 1.24833E-05
 si  14   6.853913 -0.696087  0.004374 -0.065741 1.42886E-04
  p  15   4.826672 -0.643328  0.057133 -0.012981 1.47998E-06
  s  16   6.462186 -0.697814  0.002647 -0.067468 6.61917E-05
 cl  17   4.554473 -0.675527  0.024934 -0.045180 9.05134E-07
 ar  18   5.741074 -0.698926  0.001535 -0.068580 1.56731E-05
  k  19   4.390375 -0.689625  0.010836 -0.059278 6.84094E-07
 ca  20   5.590778 -0.699222  0.001239 -0.068875 1.11243E-05
 sc  21   2.411849 -0.638151  0.062310 -0.007805 8.26463E-09
 ti  22   4.227890 -0.682109  0.018352 -0.051763 5.76120E-07
  v  23   3.259201 -0.700799 -0.000338 -0.070453 6.58967E-08
 cr  24   4.923203 -0.716797 -0.016336 -0.086451 3.10284E-06
 mn  25   4.792255 -0.687745  0.012716 -0.057399 2.42502E-06
 fe  26   6.841383 -0.698617  0.000000 -0.068270 2.76029E-04
 co  27   4.251582 -0.618418  0.080199  0.011929 7.49079E-07
 ni  28   5.505922 -0.694077  0.004539 -0.063731 1.33997E-05
 cu  29   3.658874 -0.591126  0.107490  0.039220 2.06323E-07
 zn  30   3.991369 -0.638631  0.059986 -0.008285 4.56661E-07
 ga  31   2.635224 -0.444776  0.253841  0.185571 2.14382E-08
 ge  32   3.122930 -0.457070  0.241546  0.173276 6.86582E-08
 as  33   1.783214 -0.516786  0.181830  0.113560 3.23899E-09
 se  34   2.995973 -0.344027  0.354589  0.286319 5.57143E-08
 br  35   2.108001 -0.431999  0.266617  0.198347 7.29720E-09
 kr  36   3.054380 -0.195620  0.502997  0.434727 6.76395E-08
 rb  37   2.140850 -0.219150  0.479467  0.411196 8.41860E-09
 sr  38   3.289238  0.409238  1.107854  1.039584 1.21459E-07
  y  39   2.672371  0.502371  1.200987  1.132717 2.97775E-08
 zr  40   3.089858  0.559858  1.258475  1.190204 7.99012E-08
 nb  41   1.890285  0.480286  1.178902  1.110632 5.13944E-09
 mo  42   2.343112  0.403112  1.101728  1.033458 1.50556E-08
 tc  43   0.550618 -9.000000  0.000000  0.000000 2.47988E-10
 ru  44   2.061158  0.301158  0.999775  0.931504 8.28642E-09
 rh  45   1.044439 -0.015561  0.683056  0.614786 8.11833E-10
 pd  46   2.095645  0.445645  1.144261  1.075991 9.44615E-09
 ag  47   1.139395 -0.060605  0.638011  0.569741 1.05895E-09
 cd  48   2.249472  0.539472  1.238088  1.169818 1.42189E-08
 in  49   1.118161  0.358161  1.056778  0.988508 1.07339E-09
 sn  50   2.690556  0.620556  1.319172  1.250902 4.14601E-08
 sb  51   1.182077  0.172077  0.870694  0.802424 1.31877E-09
 te  52   2.302935  0.122935  0.821551  0.753281 1.82546E-08
  i  53   1.278061 -0.271939  0.426677  0.358407 1.71444E-09
 xe  54   2.445276  0.205276  0.903893  0.835623 2.60678E-08
 cs  55   1.431067  0.351067  1.049684  0.981414 2.55385E-09
 ba  56   3.246167  1.066167  1.764784  1.696513 1.72389E-07
 la  57   2.246652  1.076652  1.775268  1.706998 1.74566E-08
 ce  58   2.761598  1.181598  1.880214  1.811944 5.76331E-08
 pr  59   1.717448  0.957448  1.656065  1.587795 5.23565E-09
 nd  60   2.524754  1.074754  1.773370  1.705100 3.43895E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.740600  0.800600  1.499216  1.430946 5.89276E-09
 eu  63   0.690091  0.180091  0.878708  0.810437 5.30174E-10
 gd  64   1.581595  0.531595  1.230212  1.161942 4.27339E-09
 tb  65   0.580659  0.260659  0.959275  0.891005 4.30961E-10
 dy  66   1.720680  0.590680  1.289297  1.221027 6.08303E-09
 ho  67   0.714891  0.244891  0.943508  0.875238 6.09225E-10
 er  68   1.560449  0.640449  1.339065  1.270795 4.32937E-09
 tm  69   0.621675  0.501675  1.200291  1.132021 5.03476E-10
 yb  70   1.874377  0.954377  1.652994  1.584723 9.22807E-09
 lu  71   0.933063  0.843063  1.541679  1.473409 1.06808E-09
 hf  72   1.864203  1.154203  1.852820  1.784550 9.29831E-09
 ta  73   0.954823  1.074823  1.773439  1.705169 1.16135E-09
  w  74   1.802252  1.152252  1.850868  1.782598 8.30383E-09
 re  75   0.867695  0.607695  1.306311  1.238041 9.77862E-10
 os  76   1.816715  0.466715  1.165332  1.097062 8.88342E-09
 ir  77   1.099756 -0.220244  0.478373  0.410102 1.72240E-09
 pt  78   1.812677  0.192677  0.891294  0.823024 9.02552E-09
 au  79   1.034133  0.234133  0.932749  0.864479 1.51745E-09
 hg  80   2.300720  1.130720  1.829337  1.761067 2.85507E-08
 tl  81   1.825303  1.055303  1.753920  1.685649 9.73497E-09
 pb  82   3.799842  1.759842  2.458458  2.390188 9.30718E-07
 bi  83   1.768350  1.118350  1.816966  1.748696 8.73053E-09
 po  84   2.027377 -9.000000  0.000000  0.000000 1.58529E-08
#[ls/Fe]_Thiswork =   1.1891, [hs/Fe]_Thiswork =   1.8068
#[hs/ls]_Thiswork =   0.6177, [Pb/hs]_Thiswork =   0.6517
# Elemental abundance ratios: 
# He/H =  9.7439E-02, C/O =  6.1534E+00, N/O = 3.26240E-01
#
#  TP   Mass     Mcore    Menv    log L
# 17 2.243610 0.649413 1.594200 4.008910
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.14356E-01
 he   2  10.994638  0.064638  0.763255  0.694984 2.80207E-01
  c   6   8.945459  0.475459  1.174076  1.105805 7.50746E-03
  n   7   7.614640 -0.255360  0.443256  0.374986 4.08732E-04
  o   8   8.108969 -0.621031  0.077586  0.000000 1.45719E-03
  f   9   4.980257  0.520257  1.218874  1.141288 1.28653E-06
 ne  10   7.918711 -0.051289  0.647328  0.569742 1.18600E-03
 na  11   6.101968 -0.208032  0.490584  0.412999 2.06044E-05
 mg  12   6.974711 -0.665288  0.033328 -0.044258 1.62503E-04
 al  13   5.819747 -0.650253  0.048364 -0.029222 1.26263E-05
 si  14   6.856179 -0.693821  0.004795 -0.072791 1.42930E-04
  p  15   4.835893 -0.634107  0.064510 -0.013076 1.50434E-06
  s  16   6.464195 -0.695805  0.002811 -0.074774 6.61729E-05
 cl  17   4.559724 -0.670276  0.028341 -0.049245 9.11657E-07
 ar  18   5.742920 -0.697080  0.001537 -0.076049 1.56628E-05
  k  19   4.393702 -0.686298  0.012318 -0.065268 6.85978E-07
 ca  20   5.592589 -0.697411  0.001205 -0.076380 1.11160E-05
 sc  21   2.423552 -0.626448  0.072168 -0.005418 8.44876E-09
 ti  22   4.232265 -0.677735  0.020881 -0.056705 5.79102E-07
  v  23   3.260890 -0.699110 -0.000494 -0.078079 6.58294E-08
 cr  24   4.925275 -0.714725 -0.016109 -0.093694 3.10241E-06
 mn  25   4.796150 -0.683850  0.014766 -0.062819 2.43487E-06
 fe  26   6.843289 -0.696711  0.000000 -0.075680 2.75885E-04
 co  27   4.264006 -0.605994  0.090716  0.015037 7.67041E-07
 ni  28   5.508176 -0.691824  0.004887 -0.070793 1.34034E-05
 cu  29   3.670709 -0.579291  0.117419  0.041739 2.10985E-07
 zn  30   3.999949 -0.630051  0.066660 -0.009020 4.63491E-07
 ga  31   2.660432 -0.419568  0.277143  0.201463 2.26080E-08
 ge  32   3.150855 -0.429145  0.267566  0.191886 7.28593E-08
 as  33   1.804845 -0.495155  0.201555  0.125876 3.38773E-09
 se  34   3.033610 -0.306390  0.390321  0.314641 6.04605E-08
 br  35   2.143028 -0.396972  0.299739  0.224059 7.87137E-09
 kr  36   3.103873 -0.146127  0.550584  0.474904 7.54330E-08
 rb  37   2.198002 -0.161998  0.534713  0.459033 9.55563E-09
 sr  38   3.362222  0.482222  1.178932  1.103252 1.42981E-07
  y  39   2.747990  0.577990  1.274700  1.199020 3.52675E-08
 zr  40   3.163564  0.633564  1.330274  1.254595 9.42164E-08
 nb  41   1.963857  0.553857  1.250567  1.174888 6.05836E-09
 mo  42   2.413811  0.473811  1.170521  1.094841 1.76305E-08
 tc  43   0.604843 -9.000000  0.000000  0.000000 2.79591E-10
 ru  44   2.129372  0.369372  1.066082  0.990402 9.64825E-09
 rh  45   1.103684  0.043684  0.740395  0.664715 9.25933E-10
 pd  46   2.164570  0.514570  1.211280  1.135601 1.10166E-08
 ag  47   1.197783 -0.002218  0.694493  0.618813 1.20539E-09
 cd  48   2.319194  0.609194  1.305904  1.230225 1.66133E-08
 in  49   1.185540  0.425540  1.122251  1.046571 1.24740E-09
 sn  50   2.758724  0.688724  1.385435  1.309755 4.82688E-08
 sb  51   1.246490  0.236490  0.933200  0.857520 1.52212E-09
 te  52   2.368074  0.188074  0.884785  0.809105 2.11047E-08
  i  53   1.322644 -0.227356  0.469355  0.393675 1.89049E-09
 xe  54   2.506053  0.266053  0.962764  0.887084 2.98366E-08
 cs  55   1.499280  0.419280  1.115991  1.040311 2.97355E-09
 ba  56   3.314547  1.134547  1.831257  1.755577 2.00797E-07
 la  57   2.316311  1.146311  1.843022  1.767342 2.03933E-08
 ce  58   2.833422  1.253422  1.950132  1.874452 6.76650E-08
 pr  59   1.790839  1.030839  1.727550  1.651870 6.16920E-09
 nd  60   2.596468  1.146468  1.843179  1.767499 4.03653E-08
 pm  61   0.000000 -9.000000  0.000000  0.000000 0.00000E+00
 sm  62   1.809246  0.869246  1.565957  1.490277 6.86803E-09
 eu  63   0.754247  0.244247  0.940957  0.865278 6.11564E-10
 gd  64   1.651831  0.601831  1.298541  1.222862 4.99892E-09
 tb  65   0.646035  0.326035  1.022746  0.947066 4.98519E-10
 dy  66   1.789795  0.659795  1.356506  1.280826 7.09745E-09
 ho  67   0.780194  0.310194  1.006905  0.931225 7.04609E-10
 er  68   1.633674  0.713674  1.410384  1.334704 5.09938E-09
 tm  69   0.690681  0.570680  1.267391  1.191711 5.87289E-10
 yb  70   1.947064  1.027064  1.723775  1.648095 1.08559E-08
 lu  71   1.002225  0.912225  1.608935  1.533256 1.24634E-09
 hf  72   1.938786  1.228786  1.925496  1.849816 1.09863E-08
 ta  73   1.029005  1.149005  1.845716  1.770036 1.37092E-09
  w  74   1.875813  1.225813  1.922523  1.846843 9.78829E-09
 re  75   0.941664  0.681664  1.378374  1.302695 1.15376E-09
 os  76   1.884260  0.534260  1.230971  1.155291 1.03274E-08
 ir  77   1.150742 -0.169258  0.527452  0.451772 1.92747E-09
 pt  78   1.876572  0.256572  0.953282  0.877602 1.04048E-08
 au  79   1.097965  0.297965  0.994676  0.918996 1.74909E-09
 hg  80   2.372587  1.202587  1.899298  1.823618 3.35236E-08
 tl  81   1.905852  1.135852  1.832563  1.756883 1.16614E-08
 pb  82   3.850419  1.810419  2.507130  2.431450 1.04055E-06
 bi  83   1.814852  1.164852  1.861562  1.785883 9.66965E-09
 po  84   2.065546 -9.000000  0.000000  0.000000 1.72245E-08
#[ls/Fe]_Thiswork =   1.2613, [hs/Fe]_Thiswork =   1.8748
#[hs/ls]_Thiswork =   0.6135, [Pb/hs]_Thiswork =   0.6323
# Elemental abundance ratios: 
# He/H =  9.8773E-02, C/O =  6.8626E+00, N/O = 3.20384E-01
#
#  TP   Mass     Mcore    Menv    log L
# 18 2.236000 0.652238 1.583760 4.021220
# El  Z   log e(X)   [X/H]    [X/Fe]     [X/O]      X(i)
  p   1  12.000000  0.000000  0.000000  0.000000 7.10867E-01
 he   2  11.000479  0.070478  0.767189  0.691509 2.82613E-01
  c   6   8.995485  0.525485  1.222196  1.146516 8.38287E-03
  n   7   7.616801 -0.253199  0.443511  0.367832 4.08765E-04
  o   8   8.117756 -0.612244  0.084467  0.000000 1.47971E-03
  f   9   5.055490  0.595490  1.292201  1.207734 1.52239E-06
 ne  10   7.969616 -0.000384  0.696327  0.611860 1.32698E-03
 na  11   6.145035 -0.164965  0.531746  0.447279 2.26413E-05
 mg  12   6.982932 -0.657068  0.039642 -0.044825 1.64799E-04
 al  13   5.826581 -0.643418  0.053292 -0.031175 1.27639E-05
 si  14   6.858438 -0.691562  0.005148 -0.079319 1.42974E-04
  p  15   4.844918 -0.625082  0.071629 -0.012838 1.52842E-06
